style,colors,size,category,short_description,long_description,stringified_description,worn_image,basicimg,sale_status
ZS735,Black;Khaki;Navy,10;12;14;16;18;20;22;24;4;6;8,industrial;pants and shorts;shorts;separates,Womens Essential Stretch Cargo Short,"{'sizes': '4 - 24', 'fabric': '98% Cotton, 2% Elastane, 280 GSM', 'features': ['Stretch cotton fabric provides increased freedom of movement and comfort', 'Internal stretch waist band for added comfort; New slim fit with a length that sits above the knee', '  Triple stitched seams for increased durability at key stress points', ' Large welt pocket on the leg provides plenty of storage while maintaining a feminine style', 'Mobile phone pocket with flap closure', ' Ruler pocket and pen partition', '2 Back hip pockets', '2 Side waist pockets']}","Sizes: 4 - 24; Fabric: 98% Cotton, 2% Elastane, 280 GSM; Features: Stretch cotton fabric provides increased freedom of movement and comfort,Internal stretch waist band for added comfort; New slim fit with a length that sits above the knee,  Triple stitched seams for increased durability at key stress points, Large welt pocket on the leg provides plenty of storage while maintaining a feminine style,Mobile phone pocket with flap closure, Ruler pocket and pen partition,2 Back hip pockets,2 Side waist pockets; ",ZS735_Product_Black_01.jpg,ZS735_Product_Black_01.jpg;ZS735_Product_Black_02.jpg;ZS735_Talent_Stone_01_DM7P4p4.jpg;ZS735_Talent_Stone_02.jpg;ZS735_Talent_Stone_03.jpg;ZS735_Product_Stone_01.jpg;ZS735_Product_Stone_02.jpg;ZS735_Product_Navy_01.jpg;ZS735_Product_Navy_02.jpg,normal
ZS822,Navy;Stone;Black;Charcoal,102;107;112;117;122;127;132;72;77;82;87;92;97,shorts;male;streetworx;industrial;separates;mix and match;pants and shorts;industrial-workwear;work-pants-and-shorts;collections;separates,Mens Streetworx Heritage Short,"{'sizes': '72R – 132R', 'fabric': '98% Cotton 2% Elastane - 280 gsm', 'features': ['Cotton stretch fabric moves with you as you work', 'Canvas weave to withstand the toughest work conditions', 'New slim fit', 'Triple stitched crotch panel for increased durability', 'Light garment wash gives worn in heritage look', 'Two large cargo pockets with side bellows for increased storage', 'Ruler pocket', 'Mobile phone pocket with flap closure', 'Two back hip pockets', 'Two pen pockets', 'Two side hip pockets']}","Sizes: 72R  132R; Fabric: 98% Cotton 2% Elastane - 280 gsm; Features: Cotton stretch fabric moves with you as you work,Canvas weave to withstand the toughest work conditions,New slim fit,Triple stitched crotch panel for increased durability,Light garment wash gives worn in heritage look,Two large cargo pockets with side bellows for increased storage,Ruler pocket,Mobile phone pocket with flap closure,Two back hip pockets,Two pen pockets,Two side hip pockets; ",ZS822_bProduct_Navy_02_Yroklgl.jpg,ZS822_bProduct_Navy_02_Yroklgl.jpg;ZS822_aTalent_Navy_01_a0mAvhF.jpg;ZS822_aTalent_Navy_02_bPJMU36.jpg;ZS822_aTalent_Navy_03_GbnQpLe.jpg;ZS822_aTalent_Navy_04_vUHIUsm.jpg;ZS822_bProduct_Navy_01_I8txHdq.jpg;ZS822_bProduct_Stone_01_QaJJqfQ.jpg;ZS822_bProduct_Stone_02_EbfK1FR.jpg;ZS822_bProduct_Black_01_veFgs7d.jpg;ZS822_bProduct_Black_02_6QwIK6Z.jpg;ZS822_aTalent_Charcoal_01_MMENdd3.jpg;ZS822_bProduct_Charcoal_01_lXQDTw8.jpg;ZS822_bProduct_Charcoal_02_vyx2AVl.jpg,normal
ZT150,Yellow/Navy;Orange/Navy,XXS;XS;S;M;L;5XL;7XL;3XL;4XL;XL;2XL,fleece;fire armour;hi vis taped;fleece-hoodies;moda;male;long sleeve;fire-armour;industrial,Mens Orange Flame Hi Vis 1/4 Zip Pullover - Hoop Taped,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '55% Modacrylic 43% Cotton 2% Antistatic - 400 gsm', 'features': ['HRC 2 inherent protection', 'Meets and Exceeds all recent NENS, ISO and NFPA Design Guidelines', 'All reflective tape, zippers and threads are FR rated', 'FR ¼ zip front with concealed FR fabric placket', 'Two hip pockets with FR Zippers', 'Label that clearly shows FR rating of garment so workers can be quickly identified as having the right level of protection']}","Sizes: XXS - 5XL, 7XL; Fabric: 55% Modacrylic 43% Cotton 2% Antistatic - 400 gsm; Features: HRC 2 inherent protection,Meets and Exceeds all recent NENS, ISO and NFPA Design Guidelines,All reflective tape, zippers and threads are FR rated,FR  zip front with concealed FR fabric placket,Two hip pockets with FR Zippers,Label that clearly shows FR rating of garment so workers can be quickly identified as having the right level of protection; ",ZT150_bProduct_Yellow_Navy_02_Uw3ePHR.jpg,ZT150_bProduct_Yellow_Navy_02_Uw3ePHR.jpg;ZT150_bProduct_Yellow_Navy_01_7gx0Iiy.jpg;ZT150_bProduct_Orange_Navy_02_QvmGKuC.jpg;ZT150_bProduct_Orange_Navy_01_MqpKTH0.jpg,normal
ZT210,Navy;Black,2XL;3XL;4XL;5XL;7XL;L;M;S;XL;XS;XXS,fleece;unisex;long sleeve;industrial-workwear;fleece-hoodies;industrial;casualwear;outerwear;syzmik essentials,Unisex Streetworx Lightweight 1/4 Zip Polar Fleece,"{'sizes': 'XXS – 5XL, 7XL', 'fabric': ['100% Polyester Polar Fleece – 160 gsm'], 'features': ['Soft comfortable polar fleece fabric.', 'Upper back reinforcement panel.', 'One chest pocket with zip closure.', 'Two front hip pockets with zip closure.', 'Reflective print branding on front pocket and back panel.']}","Sizes: XXS  5XL, 7XL; Fabric: 100% Polyester Polar Fleece  160 gsm; Features: Soft comfortable polar fleece fabric.,Upper back reinforcement panel.,One chest pocket with zip closure.,Two front hip pockets with zip closure.,Reflective print branding on front pocket and back panel.; ",ZT210_aTalent_Navy_03_8DOEkXY.jpg,ZT210_aTalent_Navy_03_8DOEkXY.jpg;ZT210_aTalent_Navy_02_w0FO8X1.jpg;ZT210_aTalent_Navy_01_NQqMF0W.jpg;ZT210_bProduct_Navy_01_5KQKdoz.jpg;ZT210_bProduct_Navy_02_kosQOjC.jpg;ZT210_aTalent_Black_03_IoZ1q1G.jpg;ZT210_aTalent_Black_01_QCqfKoA.jpg;ZT210_aTalent_Black_02_1XjjLwJ.jpg;ZT210_aTalent_Black_04_rNAqiKY.jpg;ZT210_bProduct_Black_01_byE15rc.jpg;ZT210_bProduct_Black_02_PE9pmZX.jpg,normal
ZT285,Orange;Black;Navy;Yellow,2XL;3XL;4XL;5XL;7XL;L;M;S;XS;XXS;XL,fleece;unisex;long sleeve;industrial-workwear;fleece-hoodies;fleece-hoodies;industrial;casualwear;outerwear;syzmik essentials,Unisex Streetworx Full Zip Sherpa Fleece,"{'sizes': 'XXS – 5XL, 7XL', 'fabric': ['100% Polyester Sherpa outer with Bonded Fleece lining – 530 gsm'], 'features': ['Warm textured sherpa outer fabric.', 'Super warm bonded fleece lining.', 'One chest pocket with zip closure.', 'Two front hip pockets with zip closure.', 'Contrast pockets and neck trim.']}","Sizes: XXS  5XL, 7XL; Fabric: 100% Polyester Sherpa outer with Bonded Fleece lining  530 gsm; Features: Warm textured sherpa outer fabric.,Super warm bonded fleece lining.,One chest pocket with zip closure.,Two front hip pockets with zip closure.,Contrast pockets and neck trim.; ",ZT285_aTalent_Orange_01_A6RT4sP.jpg,ZT285_aTalent_Orange_01_A6RT4sP.jpg;ZT285_aTalent_Orange_02_v7sTcck.jpg;ZT285_aTalent_Orange_03_AvDqihL.jpg;ZT285_bProduct_Orange_01_GYa1LSx.jpg;ZT285_bProduct_Orange_02_j2mI1Xh.jpg;ZT285_aTalent_Black_01_SExfyN1.jpg;ZT285_aTalent_Black_02_Q6OwOXO.jpg;ZT285_aTalent_Black_03_Z6dS6Dd.jpg;ZT285_aTalent_Black_04_M4DMUfF.jpg;ZT285_aTalent_Black_05_mZ9hTrz.jpg;ZT285_aTalent_Black_06_zjbYf3E.jpg;ZT285_aTalent_Black_07_sjJq4yu.jpg;ZT285_bProduct_Black_01_iRrH7LI.jpg;ZT285_bProduct_Black_02_AebA2Tr.jpg;ZT285_bProduct_Navy_01_DPfz82d.jpg;ZT285_bProduct_Navy_02_ktKI4Pk.jpg;ZT285_bProduct_Yellow_02_epIPT7G.jpg;ZT285_bProduct_Yellow_01_WV0ShWr.jpg,normal
ZT360,Navy;Grey;Gunmetal;Fluoro Orange;Fluoro Yellow,XXS;XS;S;M;L;2XL;3XL;4XL;5XL;7XL;XL,hoodies;all;outerwears;streetworx;non hi vis;fleece-hoodies;unisex;long sleeve;fleece;industrial;casualwear;outerwear;industrial-workwear;engineered-outerwear,Unisex Streetworx Reinforced Knit Hoodie,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': ['Fabric - Knitted Polyster - 340 gsm', 'Constrast -  Polyester Soft Shell - 300 gsm'], 'features': ['Warm marle knitted fleece body fabric', 'Contrast soft shell panels for reinforcement in high wear areas front hip, under arms, over shoulders and lower tail', 'Thumb holes in the sleeve cuffs are combined with softshell reinforcement and \xa0soft polyester wadding to provide a built in glove', 'Two side hip zip pockets to store all of your items securely', 'A chest mobile phone pocket with zip closure']}","Sizes: XXS - 5XL, 7XL; Fabric: Fabric - Knitted Polyster - 340 gsm,Constrast -  Polyester Soft Shell - 300 gsm; Features: Warm marle knitted fleece body fabric,Contrast soft shell panels for reinforcement in high wear areas front hip, under arms, over shoulders and lower tail,Thumb holes in the sleeve cuffs are combined with softshell reinforcement and soft polyester wadding to provide a built in glove,Two side hip zip pockets to store all of your items securely,A chest mobile phone pocket with zip closure; ",ZT360_bProduct_Navy_01_okpzmbv.jpg,ZT360_bProduct_Navy_01_okpzmbv.jpg;ZT360_bProduct_Navy_02_WrDEkdb.jpg;ZT360_aTalent_Grey_01_2DtozUE.jpg;ZT360_aTalent_Grey_02_13grEu9.jpg;ZT360_aTalent_Grey_03_R16hLDT.jpg;ZT360_bProduct_Grey_02_bxw0zYW.jpg;ZT360_bProduct_Grey_01_QH9BBjn.jpg;ZT360_aTalent_Gunmetal_01_pSyCPRx.jpg;ZT360_aTalent_Gunmetal_02_7GpEXbI.jpg;ZT360_aTalent_Gunmetal_03_MgTV9Zt.jpg;ZT360_aTalent_Gunmetal_04_EGyaohM.jpg;ZT360_aTalent_Gunmetal_05_ebynIMs.jpg;ZT360_bProduct_Gunmetal_02_IMsSHgi.jpg;ZT360_bProduct_Gunmetal_01_tNNtCI3.jpg;ZT360_bProduct_FluoroOrange_02_TF0uPcD.jpg;ZT360_bProduct_FluoroOrange_01_aQYMlA5.jpg;ZT360_bProduct_FluoroYellow_01_YzbsaAu.jpg;ZT360_bProduct_FluoroYellow_02_y7Df7Jm.jpg,normal
ZT366,Navy/Charcoal;Grey Marle/Charcoal;Black/Charcoal;Charcoal/Black,XXS;XS;S;M;L;XL;2XL;3XL;4XL;5XL;7XL,fleece;non hi vis;fleece-hoodies;syzmik essentials;male;long sleeve;industrial;casualwear;outerwear,Unisex 1/4 Zip Brushed Fleece Pullover,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '55% Cotton 45% Polyester - 320 gsm', 'features': ['Premium heavy weight 320 gsm brushed fleece', 'Soft fleece feel for ultimate comfort on cold days', 'Half zip construction', 'Two hip pockets with zips so your tools, keys or other valuables never fall out', 'Woven double pen partition pocket on the arm', 'Chin guard for increased comfort']}","Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton 45% Polyester - 320 gsm; Features: Premium heavy weight 320 gsm brushed fleece,Soft fleece feel for ultimate comfort on cold days,Half zip construction,Two hip pockets with zips so your tools, keys or other valuables never fall out,Woven double pen partition pocket on the arm,Chin guard for increased comfort; ",ZT366_bProduct_Navy_Charcoal_01_auU0VY3.jpg,ZT366_bProduct_Navy_Charcoal_01_auU0VY3.jpg;ZT366_bProduct_Navy_Charcoal_02_o4Y5SN3.jpg;ZT366_aTalent_GreyMarle_Charcoal_02_oOAyk8Q.jpg;ZT366_aTalent_GreyMarle_Charcoal_01_tvDN0s0.jpg;ZT366_bProduct_GreyMarle_Charcoal_02_LpKDvhr.jpg;ZT366_bProduct_GreyMarle_Charcoal_01_ObdusI7.jpg;ZT366_aTalent_Black_Charcoal_01_8FEio3y.jpg;ZT366_bProduct_Black_Charcoal_01_I3iwn8o.jpg;ZT366_bProduct_Black_Charcoal_02_D9YjSDC.jpg;ZT366_bProduct_Charcoal_Black_01_ZogxCSU.jpg;ZT366_bProduct_Charcoal_Black_02_fgD6zOc.jpg,normal
ZT380,Navy;Fluoro Orange;Fluoro Yellow;Gunmetal,XXS;XS;S;M;L;XL;2XL;3XL;4XL;5XL;7XL,streetworx;fleece-hoodies;outerwears;unisex;fleece;non hi vis;industrial;casualwear;outerwear;pullovers;industrial-workwear;work-shirts-and-polos;collections,Unisex Streetworx Reinforced Knit 1/2 Zip Pullover,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Knitted Polyester - 340 gsm, Contrast 100% Polyester Softshell - 300 gsm', 'features': ['Warm marle knitted fleece body fabric', 'Contrast softshell panels for reinforcement in high wear areas front hip, under arms, over shoulders and lower tail', 'High neck for added warmth', 'Thumb holes in the sleeve cuffs are combined with softshell reinforcement and soft polyester wadding to provide a built in glove', 'Two side hip zip pockets to store all of your items securely', 'A chest mobile phone pocket with zip closure']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Knitted Polyester - 340 gsm, Contrast 100% Polyester Softshell - 300 gsm; Features: Warm marle knitted fleece body fabric,Contrast softshell panels for reinforcement in high wear areas front hip, under arms, over shoulders and lower tail,High neck for added warmth,Thumb holes in the sleeve cuffs are combined with softshell reinforcement and soft polyester wadding to provide a built in glove,Two side hip zip pockets to store all of your items securely,A chest mobile phone pocket with zip closure; ",ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_aTalent_Navy_01_H3RYTEB.jpg;ZT380_bProduct_Navy_02_v13723h.jpg;ZT380_bProduct_Navy_01_R8B4j9e.jpg;ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg;ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg;ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg;ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg;ZT380_bProduct_FluoroYellow_01_4LH2zA7.jpg;ZT380_bProduct_FluoroYellow_02_WrxSJ4Z.jpg;ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg;ZT380_aTalent_Gunmetal_02_48Fh61O.jpg;ZT380_aTalent_Gunmetal_03_lWKQX0x.jpg;ZT380_aTalent_Gunmetal_04_Fjg7JQi.jpg;ZT380_bProduct_Gunmetal_01_wEs1X5j.jpg;ZT380_bProduct_Gunmetal_02_lYut9JZ.jpg,normal
ZT460,Yellow/Navy;Orange/Navy,S;M;L;XL;2XL;3XL;4XL;5XL;7XL;XXS;XS,basic;fleece;all;hi vis non taped;fleece-hoodies;syzmik essentials;male;industrial;outerwear;industrial-workwear;engineered-outerwear,Unisex Hi Vis 1/2 Zip Polar Fleece Pullover,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Polyester Anti-pill Fleece - 390 gsm', 'features': ['Side seam pockets to keep your hands warms in the coldest conditions', 'Half zip construction so you can let the air in when you’re hot and block the wind out when you are cold', 'Comfort cuffs', 'Chunky zip']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester Anti-pill Fleece - 390 gsm; Features: Side seam pockets to keep your hands warms in the coldest conditions,Half zip construction so you can let the air in when youre hot and block the wind out when you are cold,Comfort cuffs,Chunky zip; ",ZT460_aTalent_Yellow_Navy_01_jhfwnhT.jpg,ZT460_aTalent_Yellow_Navy_01_jhfwnhT.jpg;ZT460_bProduct_Yellow_Navy_01_bbw8DNr.jpg;ZT460_bProduct_Yellow_Navy_02_ANYrzqa.jpg;ZT460_bProduct_Orange_Navy_01_cyn7Luj.jpg;ZT460_bProduct_Orange_Navy_02_99vrh3o.jpg,normal
ZT461,Yellow/Navy;Orange/Navy,S;M;L;XL;2XL;4XL;7XL;5XL;3XL,basic;fleece;all;hi vis taped;fleece-hoodies;syzmik essentials;male;long sleeve;industrial;outerwear;industrial-workwear;engineered-outerwear,Unisex Hi Vis Polar Fleece Pullover - Hoop Taped,"{'sizes': 'S - 5XL, 7XL', 'fabric': '100% Polyester Anti-pill Fleece - 390 gsm', 'features': ['Reflective tape in hooped configuration', 'Side seam pockets to keep your hands warms in the coldest conditions', 'Half zip construction so you can let the air in when you’re hot and block the wind out when you are cold', 'Comfort cuffs', 'Chunky zip']}","Sizes: S - 5XL, 7XL; Fabric: 100% Polyester Anti-pill Fleece - 390 gsm; Features: Reflective tape in hooped configuration,Side seam pockets to keep your hands warms in the coldest conditions,Half zip construction so you can let the air in when youre hot and block the wind out when you are cold,Comfort cuffs,Chunky zip; ",ZT461_bProduct_Yellow_Navy_01_Unl1Bcz.jpg,ZT461_bProduct_Yellow_Navy_01_Unl1Bcz.jpg;ZT461_bProduct_Yellow_Navy_02_gCPVPyB.jpg;ZT461_bProduct_Orange_Navy_01_IP7KPMP.jpg;ZT461_bProduct_Orange_Navy_02_q7zz9Ex.jpg,normal
ZT462,Yellow/Navy;Orange/Navy,S;M;L;XL;2XL;3XL;4XL;5XL;7XL,basic;fleece;all;hi vis taped;fleece-hoodies;syzmik essentials;male;long sleeve;industrial;outerwear;industrial-workwear;engineered-outerwear,Unisex Hi Vis Polar Fleece Pullover - Shoulder Taped,"{'sizes': 'S - 5XL, 7XL', 'fabric': '100% Polyester Anti-pill Fleece - 390 gsm', 'features': ['3M™ 8910 reflective tape in H configuration', 'Side seam pockets to keep your hands warms in the coldest conditions', 'Half zip construction so you can let the air in when you’re hot and block the wind out when you are cold', 'Comfort cuffs', 'Chunky zip']}","Sizes: S - 5XL, 7XL; Fabric: 100% Polyester Anti-pill Fleece - 390 gsm; Features: 3M 8910 reflective tape in H configuration,Side seam pockets to keep your hands warms in the coldest conditions,Half zip construction so you can let the air in when youre hot and block the wind out when you are cold,Comfort cuffs,Chunky zip; ",ZT462_bProduct_Yellow_Navy_02_8Dd737b.jpg,ZT462_bProduct_Yellow_Navy_02_8Dd737b.jpg;ZT462_bProduct_Yellow_Navy_01_QyFfgqa.jpg;ZT462_bProduct_Orange_Navy_01_QghZnxX.jpg;ZT462_bProduct_Orange_Navy_02_lclfse1.jpg,normal
ZT467,Slate/Charcoal;Charcoal/Black;Petrol/Charcoal;Grey Marle/Charcoal;Black/Charcoal;Navy/Charcoal,XXS;XS;S;M;L;2XL;3XL;4XL;5XL;7XL;XL,hoodies;all;outerwears;non hi vis;fleece-hoodies;syzmik essentials;unisex;long sleeve;industrial;casualwear;outerwear,Unisex Multi-Pocket Hoodie,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '55%  Cotton 45% Polyester - 320 gsm', 'features': ['Safety drawstring to prevent catching', 'Woven arm pen pocket in contrast fabric', 'Two angled side hip pockets with closure for mobile phone and tools', 'Two kangaroo pockets to keep your hands warm even on the coldest days', 'Soft warm fleece lining', 'Mesh hood lining', 'Ribbed knit on hem and cuffs', 'Reinforced at all key stress points with bar tacks']}","Sizes: XXS - 5XL, 7XL; Fabric: 55%  Cotton 45% Polyester - 320 gsm; Features: Safety drawstring to prevent catching,Woven arm pen pocket in contrast fabric,Two angled side hip pockets with closure for mobile phone and tools,Two kangaroo pockets to keep your hands warm even on the coldest days,Soft warm fleece lining,Mesh hood lining,Ribbed knit on hem and cuffs,Reinforced at all key stress points with bar tacks; ",ZT467_aTalent_Slate_Charcoal_01_aZkp2R3.jpg,ZT467_aTalent_Slate_Charcoal_01_aZkp2R3.jpg;ZT467_aTalent_Slate_Charcoal_02_fC8anQF.jpg;ZT467_Product_Slate_Charcoal_01_p0J2RfE.jpg;ZT467_Product_Slate_Charcoal_02_MP5VOKZ.jpg;ZT467_aTalent_Charcoal_Black_01_JJPD3HY.jpg;ZT467_Product_Charcoal_Black_01.jpg;ZT467_Product_Charcoal_Black_02.jpg;ZT467_Talent_Petrol_Charcoal_01.jpg;ZT467_Talent_Petrol_Charcoal_02.jpg;ZT467_Product_Petrol_Charcoal_01_2H27xLG.jpg;ZT467_Product_Petrol_Charcoal_02_lL0mPoz.jpg;ZT467_aTalent_GreyMarle_Charcoal_01_3HsUaTG.jpg;ZT467_Product_GreyMarle_Charcoal_01.jpg;ZT467_Product_GreyMarle_Charcoal_02.jpg;ZT467_Product_GreyMarle_Charcoal_03.jpg;ZT467_Product_Black_Charcoal_01_gvrTvpu.jpg;ZT467_Product_Black_Charcoal_02_l59ZvvJ.jpg;ZT467_aTalent_Navy_Charcoal_01_y719J2L.jpg;ZT467_Product_Navy_Charcoal_01.jpg;ZT467_Product_Navy_Charcoal_02.jpg,normal
ZT468,Navy/Charcoal;Black/Charcoal;Charcoal/Black,2XL;3XL;4XL;5XL;7XL;L;M;S;XL;XS;XXS,streetworx;non hi vis;unisex;industrial-workwear;work-shirts-and-polos;collections;hoodies;fleece-hoodies;industrial;casualwear;outerwear,Unisex Zip Front Multi-Pocket Hoodie,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '55% Cotton, 45% Polyester, 320 GSM', 'features': ['Heavy weight fabric with soft brushed lining for comfort and warmth', ' Extra heavy weight ribbed knit on hem and cuffs', ' Full zip through opening', ' Woven arm pen pocket in contrast fabric', ' Safety drawstring to prevent catching', ' 2 Side hip pockets with quick close tape closure for mobile phone and tools', ' 2 Kangaroo pockets to keep your hands warm even on the coldest days', ' Mesh hood lining', ' Reinforced at all key stress points with bar tacks']}","Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks; ",ZT468_Product_Navy_Charcoal_01.jpg,ZT468_Product_Navy_Charcoal_01.jpg;ZT468_Product_Navy_Charcoal_02.jpg;ZT468_Talent_Navy_Charcoal_01_VXnGh2Y.jpg;ZT468_Product_Black_Charcoal_01.jpg;ZT468_Product_Black_Charcoal_02.jpg;ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg;ZT468_Talent_Black_Charcoal_02_MbSRqp6.jpg;ZT468_Talent_Black_Charcoal_03_nD4Ex6S.jpg;ZT468_Talent_Black_Charcoal_04_cIJMrqP.jpg;ZT468_Talent_Black_Charcoal_05_n9lcIve.jpg;ZT468_Talent_Black_Charcoal_07_nRuc7Mf.jpg;ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg;ZT468_Product_Charcoal_Black_02_V77Turt.jpg;ZT468_Talent_Charcoal_Black_04_ROQpZyk.jpg;ZT468_Talent_Charcoal_Black_05_AVU54f3.jpg;ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg;ZT468_Talent_Charcoal_Black_02_esWJN1v.jpg;ZT468_Talent_Charcoal_Black_03_OHgIGYa.jpg,normal
